caseid,policy_gun,policy_cappun,policy_pot,policy_prostitute,policy_healthcare,policy_taxcut,policy_affect,policy_nuke,policy_warming,policy_draft,pk_house,pk_senate,pk_ag,pk_senleader,pk_justice,pk_override,pk_nominate,pk_term,pk_conservparty,birthyr,gender,pid7,pid3_t,pid3,race,race_other,educ,marstat,employ,employ_t,pew_bornagain,pew_religimp,pew_churatd,pew_prayer,religpew,religpew_t,religpew_protestant,ideo5,newsint,faminc,votereg,inputstate
152524717,1,6,1,1,1,6,1,4,4,1,2,1,8,2,8,1,1,1,2,1963,2,4,__NA__,3,7,__NA__,3,3,1,__NA__,1,1,2,1,1,__NA__,3,4,1,7,1,16
152545993,1,6,6,1,1,1,1,1,1,1,2,1,4,2,5,2,1,4,3,1960,2,5,__NA__,3,1,__NA__,3,1,7,__NA__,1,1,2,1,1,__NA__,11,5,1,4,1,29
152546496,4,5,1,1,1,1,1,2,1,6,1,2,4,2,8,1,2,4,2,1943,2,5,__NA__,3,1,__NA__,2,3,5,__NA__,1,1,5,1,1,__NA__,1,5,1,2,1,47
152548349,4,6,2,1,4,4,2,4,5,1,2,1,4,2,1,2,1,2,2,1965,2,5,__NA__,3,1,__NA__,5,1,1,__NA__,1,1,2,1,1,__NA__,1,3,2,97,1,47
152557160,1,6,6,4,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1972,2,4,__NA__,3,6,__NA__,5,1,1,__NA__,1,2,4,3,1,__NA__,3,3,2,97,1,48
152565337,1,6,1,1,1,5,1,6,5,1,2,1,2,2,4,2,2,1,2,1947,2,5,__NA__,3,1,__NA__,2,1,6,__NA__,2,4,6,1,2,__NA__,99,4,1,97,1,12
152572858,1,6,1,1,1,1,2,2,1,5,2,1,4,2,5,2,1,2,2,1958,2,5,__NA__,3,1,__NA__,2,1,6,__NA__,1,1,2,1,1,__NA__,1,4,1,6,1,29
152580765,1,6,1,1,4,3,1,3,2,5,2,1,4,2,5,2,1,2,2,1950,1,5,__NA__,3,7,__NA__,3,1,1,__NA__,1,1,2,1,1,__NA__,1,5,1,97,1,5
152621280,1,4,3,3,1,1,2,5,1,2,2,1,4,2,5,3,1,1,2,1949,1,5,__NA__,3,1,__NA__,2,1,6,__NA__,1,1,3,1,1,__NA__,1,5,1,2,1,41
152655888,1,6,1,4,1,1,1,6,1,6,1,1,4,1,5,2,1,3,2,1945,1,5,__NA__,3,1,__NA__,2,1,5,__NA__,2,1,3,1,2,__NA__,99,3,1,97,1,25
152661895,1,6,5,1,1,1,1,5,1,5,2,1,4,2,5,2,1,1,2,1953,1,5,__NA__,3,1,__NA__,2,1,1,__NA__,1,1,5,1,1,__NA__,2,5,1,5,1,42
152681929,1,6,4,5,1,3,1,4,1,1,2,1,4,2,5,2,1,2,2,1958,1,5,__NA__,3,2,__NA__,1,1,1,__NA__,2,1,6,1,11,__NA__,2,5,1,97,1,48
152720465,1,5,4,3,2,1,2,4,2,5,2,1,4,2,5,2,1,2,2,1954,2,5,__NA__,3,1,__NA__,1,4,4,__NA__,2,1,2,3,1,__NA__,7,4,1,97,1,17
152720738,1,3,5,2,1,1,2,5,2,3,2,1,4,2,5,2,1,2,2,1956,1,5,__NA__,3,1,__NA__,2,1,4,__NA__,2,1,2,2,1,__NA__,4,4,1,6,1,42
152727320,1,3,3,4,4,5,4,4,2,5,2,2,4,2,5,2,3,2,3,1957,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,2,2,5,6,1,__NA__,1,4,1,3,1,20
152806251,1,4,5,5,3,2,2,5,3,2,2,1,4,2,5,2,1,4,2,1968,1,4,__NA__,3,1,__NA__,3,5,1,__NA__,2,4,6,7,10,__NA__,99,3,1,5,1,51
152834710,2,4,3,4,3,3,3,6,2,4,2,1,4,2,8,2,1,4,2,1956,1,4,__NA__,3,1,__NA__,3,3,4,__NA__,2,3,6,6,2,__NA__,99,4,1,1,1,18
152847300,1,5,5,4,2,2,2,5,2,4,2,1,4,2,5,2,1,4,2,1985,2,5,__NA__,4,3,__NA__,6,5,9,__NA__,1,2,3,3,1,__NA__,3,3,2,3,1,8
153001431,1,6,3,5,4,6,3,4,2,6,2,1,4,4,5,2,1,2,2,1947,1,5,__NA__,3,1,__NA__,3,1,1,__NA__,1,1,1,1,1,__NA__,3,4,1,7,1,39
153068140,2,2,2,2,1,1,3,5,1,5,2,1,4,2,5,2,1,4,2,1949,1,4,__NA__,3,1,__NA__,5,5,5,__NA__,2,1,1,1,2,__NA__,99,3,1,1,1,26
153159102,1,4,1,1,1,1,2,5,2,3,2,1,4,2,4,2,2,4,2,1939,1,5,__NA__,3,1,__NA__,3,1,5,__NA__,1,1,2,6,1,__NA__,3,4,1,5,1,55
153159111,1,6,5,3,4,3,3,4,3,1,2,1,4,2,5,2,2,2,2,1952,1,4,__NA__,3,1,__NA__,4,1,1,__NA__,2,3,6,6,11,__NA__,99,3,4,4,2,18
153171512,3,4,1,1,1,6,3,5,5,1,1,2,5,2,1,2,1,4,2,1953,2,,__NA__,3,1,__NA__,4,3,6,__NA__,1,2,5,1,1,__NA__,1,4,2,1,1,20
153173467,1,6,3,6,1,1,1,6,1,5,2,1,4,2,5,2,1,4,3,1946,1,5,__NA__,3,1,__NA__,2,1,1,__NA__,2,1,4,2,2,__NA__,99,4,1,12,1,22
153173667,1,5,1,1,1,2,1,6,2,2,2,1,4,2,5,2,2,4,2,1955,2,5,__NA__,3,1,__NA__,2,1,9,__NA__,1,1,2,1,1,__NA__,3,5,1,8,1,26
153174149,1,6,6,6,1,1,1,6,1,4,2,1,4,2,2,2,1,2,2,1968,2,5,__NA__,3,1,__NA__,4,3,1,__NA__,2,2,4,8,11,__NA__,8,4,1,4,1,37
153180795,1,6,6,6,1,1,1,4,4,4,1,2,4,1,2,2,2,2,2,1955,1,5,__NA__,3,1,__NA__,5,3,4,__NA__,2,1,2,1,2,__NA__,99,3,2,2,1,17
153202519,1,6,1,4,1,1,1,6,1,5,2,1,4,2,4,2,1,4,2,1936,1,5,__NA__,3,1,__NA__,2,4,5,__NA__,2,1,5,3,1,__NA__,5,4,1,3,1,53
153236617,1,6,3,3,1,1,4,6,1,1,2,1,4,2,8,2,1,8,2,1979,1,5,__NA__,3,7,__NA__,3,1,8,__NA__,1,1,1,1,12,__NA__,90,5,1,8,1,40
153267000,1,6,1,1,1,2,1,1,1,6,2,1,4,2,5,2,2,4,3,1943,1,5,__NA__,3,7,__NA__,4,3,5, ,2,1,1,1,2,__NA__,99,4,1,6,1,53
153279549,1,6,6,6,4,2,3,1,1,1,2,1,4,2,4,2,1,1,3,1959,1,4,__NA__,3,1,__NA__,2,3,4, ,2,1,5,2,11, ,99,5,1,1,1,55
153281645,1,6,5,6,1,1,1,6,1,6,2,1,4,2,5,2,1,4,2,1943,1,5,__NA__,3,1,__NA__,3,1,5,__NA__,2,3,6,6,11,__NA__,99,5,1,3,1,47
153283254,1,5,3,3,1,1,2,5,2,5,2,1,4,2,5,2,1,4,2,1955,2,5,__NA__,3,7,__NA__,5,1,7,__NA__,2,1,2,1,2,__NA__,99,4,1,97,1,26
153283273,2,5,3,2,1,3,2,5,2,4,2,1,4,2,5,2,1,2,2,1951,2,5,__NA__,3,1,__NA__,4,1,5,__NA__,2,1,3,1,1,__NA__,4,4,1,5,1,27
153287872,1,6,4,4,1,1,1,6,1,2,2,1,4,2,5,2,1,4,2,1948,1,4,__NA__,3,1,__NA__,2,1,5,__NA__,2,3,5,3,11,__NA__,99,4,1,5,1,4
153287963,1,6,4,3,1,1,1,6,1,5,2,1,4,2,1,2,1,2,2,1979,1,5,__NA__,3,1,__NA__,6,1,1,__NA__,1,2,3,3,1,__NA__,1,5,2,14,1,22
153289467,1,5,1,1,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1950,1,5,__NA__,3,1,__NA__,2,3,6,__NA__,2,2,6,1,11,__NA__,99,5,1,3,1,17
153297366,1,5,1,1,1,1,2,6,1,5,2,1,4,2,8,2,1,4,2,1943,1,5,__NA__,3,1,__NA__,1,1,6,__NA__,2,2,6,1,1,__NA__,1,4,1,2,1,41
153298530,1,6,1,1,1,1,1,6,1,1,2,1,4,2,5,8,1,4,2,1949,2,5,__NA__,3,1,__NA__,2,1,9,__NA__,1,1,2,1,1,__NA__,4,4,1,8,1,4
153299143,4,6,3,2,5,6,3,2,5,4,2,2,4,1,2,2,1,2,1,1950,1,4,__NA__,3,1,__NA__,2,1,6,__NA__,1,2,6,2,1,__NA__,1,5,3,3,2,26
153299749,1,5,6,4,3,3,2,4,3,4,2,1,4,2,4,2,1,2,2,1954,1,5,__NA__,3,1,__NA__,2,1,6,__NA__,1,2,5,3,1,__NA__,1,4,1,97,1,39
153300932,1,5,1,1,1,1,1,6,1,2,2,1,4,2,8,2,2,1,2,1969,2,4,__NA__,3,1,__NA__,4,1,1,__NA__,2,2,3,3,11,__NA__,99,3,1,97,1,41
153306817,1,6,6,6,1,3,1,6,2,5,2,1,4,2,5,2,1,4,2,1967,1,4,__NA__,3,1,__NA__,2,1,4,__NA__,2,3,5,6,11,__NA__,99,4,1,5,1,37
153371878,1,4,5,4,1,1,2,4,3,3,2,1,4,2,5,2,1,1,3,1971,2,4,__NA__,3,3,__NA__,3,1,1,__NA__,2,1,6,1,11,__NA__,99,3,1,7,1,36
153397493,1,6,5,5,1,1,1,5,1,1,2,1,4,2,5,3,1,4,2,1957,1,5,__NA__,3,3,__NA__,5,1,1,__NA__,1,2,4,2,1,__NA__,1,4,1,12,1,6
151359159,1,6,1,1,1,1,1,5,1,2,2,1,4,2,5,3,1,4,2,1950,1,7,__NA__,2,1,__NA__,5,1,5,__NA__,2,2,4,3,1,__NA__,2,4,1,97,1,5
151790553,1,6,1,1,1,1,1,6,1,2,2,1,4,2,8,2,1,4,2,1954,1,7,__NA__,2,1,__NA__,6,1,1,__NA__,2,3,5,6,1,__NA__,9,4,1,10,1,39
151869634,1,6,2,2,1,1,1,6,1,1,2,8,4,2,5,2,1,4,2,1975,1,7,__NA__,2,1,__NA__,3,1,1,__NA__,1,1,2,3,1,__NA__,11,5,1,97,1,6
151938162,1,6,1,1,2,1,4,1,1,1,2,1,4,2,5,2,1,4,2,1948,1,7,__NA__,2,3,__NA__,4,1,6,__NA__,1,1,1,1,1,__NA__,6,4,2,6,1,6
151948387,6,6,2,1,1,2,5,5,2,2,8,1,4,2,5,8,1,8,2,1954,1,6,__NA__,2,4,__NA__,6,1,1,__NA__,2,2,2,5,2,__NA__,99,5,1,13,1,6
151964856,1,6,3,3,1,1,1,6,1,5,2,1,4,2,5,2,1,4,2,1942,1,7,__NA__,2,1,__NA__,5,1,2,__NA__,2,3,6,7,1,__NA__,7,5,1,4,1,24
151980466,1,6,4,2,1,1,1,6,5,5,1,2,2,4,1,1,1,2,2,1957,1,7,__NA__,2,1,__NA__,2,1,1,__NA__,1,1,5,2,1,__NA__,2,4,2,7,1,42
152018655,2,5,5,3,1,1,1,5,1,3,2,1,4,2,5,2,1,2,2,1943,2,7,__NA__,2,1,__NA__,5,1,2,__NA__,2,2,4,1,1,__NA__,7,4,1,97,1,6
152023580,1,6,5,5,1,1,1,5,3,5,2,1,4,2,2,1,2,2,2,1959,2,7,__NA__,2,1,__NA__,2,1,1,__NA__,2,2,4,5,2,__NA__,99,4,1,97,1,48
152039784,1,6,1,1,1,1,1,6,2,6,2,1,4,1,8,1,1,2,2,1937,2,7,__NA__,2,1,__NA__,4,1,1,__NA__,2,1,2,1,1,__NA__,2,5,1,8,1,10
152040651,1,4,1,1,1,1,1,5,1,2,2,1,4,2,4,2,1,4,2,1984,2,7,__NA__,2,1,__NA__,2,1,4,__NA__,2,4,6,7,12,__NA__,99,5,2,4,1,18
152061305,1,6,1,1,1,2,3,6,1,6,2,1,4,2,5,2,1,4,2,1944,1,6,__NA__,2,1,__NA__,5,1,5,__NA__,2,3,5,7,1,__NA__,5,4,1,10,1,6
152084258,1,6,1,1,1,1,1,6,2,1,2,1,4,2,5,2,1,4,2,1954,1,7,__NA__,2,1,__NA__,3,1,1,__NA__,1,1,1,1,1,__NA__,6,4,1,10,1,17
152092481,1,6,1,1,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1951,2,7,__NA__,2,1,__NA__,5,3,4,__NA__,2,1,4,2,1,__NA__,12,5,1,3,1,5
152093327,3,6,1,1,1,1,2,5,1,2,2,1,4,2,5,1,1,1,2,1944,2,7,__NA__,2,1,__NA__,2,1,5,__NA__,1,1,2,2,1,__NA__,1,5,1,4,1,12
152099014,5,4,6,1,4,6,4,4,5,1,2,1,1,4,2,2,3,4,2,1950,2,7,__NA__,2,1,__NA__,2,3,6,__NA__,1,1,5,2,1,__NA__,1,3,1,1,1,13
152099964,1,6,2,5,1,1,1,6,1,3,2,1,4,2,5,2,1,4,2,1956,1,7,__NA__,2,1,__NA__,3,1,1,__NA__,1,1,1,1,1,__NA__,6,5,1,12,1,40
152101841,1,2,4,3,2,1,4,6,1,1,2,1,4,2,5,2,1,4,2,1955,1,6,__NA__,2,1,__NA__,3,1,6,__NA__,2,3,5,7,12,__NA__,99,4,1,9,1,28
152107498,1,6,6,6,1,1,1,6,5,1,2,2,2,2,2,2,1,2,2,1965,2,7,__NA__,2,1,__NA__,5,3,1,__NA__,1,1,3,1,2,__NA__,99,5,1,97,1,26
152108501,4,1,2,1,3,6,4,2,3,1,2,2,4,2,1,2,3,2,3,1934,2,6,__NA__,2,1,__NA__,5,1,5,__NA__,1,1,1,1,12,__NA__,90,3,2,3,1,36
152109257,1,5,1,1,1,1,1,4,2,1,2,1,4,2,5,2,1,4,2,1960,2,7,__NA__,2,1,__NA__,2,1,1,__NA__,1,2,6,5,1,__NA__,1,5,1,12,1,40
152113796,1,3,1,3,1,6,1,4,4,2,2,3,1,2,5,1,2,4,2,1968,2,7,__NA__,2,1,__NA__,2,3,1,__NA__,2,2,6,3,11,__NA__,99,5,2,3,1,51
152117454,1,6,1,1,1,1,1,6,3,4,2,1,4,2,8,2,1,4,2,1941,1,7,__NA__,2,1,__NA__,3,1,5,__NA__,1,1,1,2,1,__NA__,1,5,1,9,1,51
152117615,1,6,2,4,1,1,2,1,1,2,2,1,4,2,5,2,1,4,2,1948,2,6,__NA__,2,1,__NA__,3,1,5,__NA__,2,4,6,6,11,__NA__,99,4,1,13,1,2
152119666,2,6,1,1,1,3,2,5,2,1,2,1,4,2,5,2,1,4,2,1987,1,6,__NA__,2,1,__NA__,5,5,8,__NA__,2,1,2,1,3,__NA__,99,4,1,97,1,49
152121047,1,4,4,3,1,1,1,4,3,1,2,1,2,4,5,2,3,2,2,1991,2,6,__NA__,2,1,__NA__,4,5,1,__NA__,2,1,4,5,3,__NA__,99,3,3,97,1,53
152125746,1,6,1,1,1,1,1,6,2,5,2,1,4,2,2,2,3,1,2,1963,1,7,__NA__,2,1,__NA__,3,1,1,__NA__,1,1,1,1,1,__NA__,1,4,1,97,1,25
152178597,1,6,3,1,1,4,2,5,2,5,1,1,4,2,4,3,1,4,2,1953,2,7,__NA__,2,1,__NA__,2,6,1,__NA__,2,4,6,6,10,__NA__,99,4,1,3,1,48
152180129,6,1,3,2,6,1,3,5,4,1,1,1,1,5,4,3,1,2,2,1968,2,6,__NA__,2,1,__NA__,5,1,7,__NA__,2,2,2,2,2,__NA__,99,4,2,8,1,24
152180332,2,6,2,4,1,4,1,5,1,5,2,1,4,2,5,2,2,4,2,1936,1,7,__NA__,2,1,__NA__,2,4,5,__NA__,1,2,4,1,1,__NA__,1,5,1,97,1,40
152182107,1,6,4,1,1,1,1,6,1,3,2,1,4,2,5,2,1,4,2,1949,1,7,__NA__,2,1,__NA__,5,1,5,__NA__,1,1,2,4,1,__NA__,1,5,1,6,1,41
152185945,1,6,3,1,1,5,2,1,5,2,8,1,4,2,8,2,8,8,2,1955,2,6,__NA__,2,1,__NA__,5,3,9,__NA__,1,2,4,8,1,__NA__,4,3,1,97,1,42
152185969,1,1,6,6,1,1,2,6,1,6,2,1,4,2,5,2,1,4,2,1942,1,6,__NA__,2,7,__NA__,4,1,5,__NA__,1,1,5,1,12,__NA__,1,4,1,7,1,46
152186006,1,6,1,3,1,2,1,6,3,1,2,1,4,2,5,2,1,4,2,1937,1,7,__NA__,2,1,__NA__,6,1,1,__NA__,2,1,2,1,2,__NA__,99,4,1,13,1,12
152186063,1,4,6,1,1,2,1,4,5,1,2,1,4,2,1,2,1,2,2,1938,2,7,__NA__,2,1,__NA__,2,3,5,__NA__,2,1,3,1,2,__NA__,99,5,1,97,1,34
152186728,1,6,5,5,1,1,1,6,1,3,2,1,4,2,2,2,1,2,2,1959,1,6,__NA__,2,1,__NA__,3,1,1,__NA__,2,3,5,6,1,__NA__,1,3,2,10,1,6
152187870,1,6,4,4,1,1,2,6,1,2,2,1,4,2,5,2,1,4,2,1952,2,7,__NA__,2,1,__NA__,5,1,1,__NA__,1,1,3,4,2,__NA__,99,4,1,14,1,42
152188001,3,4,1,1,1,6,3,6,1,1,2,1,4,2,2,2,1,4,8,1950,2,6,__NA__,2,1,__NA__,4,1,5,__NA__,1,1,2,1,1,__NA__,3,4,2,5,1,26
152188200,1,6,5,4,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1959,1,7,__NA__,2,1,__NA__,5,3,1,__NA__,2,3,5,2,5,__NA__,99,4,1,97,1,12
152189944,2,5,1,1,1,3,1,1,2,5,2,1,4,8,8,2,1,4,2,1936,1,7,__NA__,2,1,__NA__,2,3,5,__NA__,1,1,2,2,1,__NA__,4,4,1,4,1,42
152190005,1,6,4,3,1,1,2,6,1,1,2,1,4,2,5,3,1,4,2,1944,2,7,__NA__,2,1,__NA__,5,1,1,__NA__,2,4,5,2,11,__NA__,3,5,1,10,1,6
152190317,1,6,2,4,1,3,2,5,1,4,2,1,4,2,5,2,1,4,1,1987,1,7,__NA__,2,1,__NA__,6,5,8,__NA__,2,2,4,5,1,__NA__,4,5,2,4,1,42
152195946,2,2,1,1,3,2,2,3,4,1,2,1,2,1,4,2,2,1,2,1993,2,7,__NA__,2,1,__NA__,2,5,2,__NA__,1,1,2,1,1,__NA__,3,5,4,10,1,36
152200370,1,6,1,4,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1944,1,6,__NA__,2,1,__NA__,3,1,5,__NA__,2,3,6,6,1,__NA__,90,4,1,3,1,26
152204507,1,6,2,6,1,1,1,6,4,4,2,1,4,2,5,2,1,4,2,1943,1,7,__NA__,2,1,__NA__,2,2,1,__NA__,1,2,4,6,1,__NA__,4,4,2,9,1,42
152204558,1,6,6,5,1,1,1,6,1,6,2,1,4,2,8,2,8,4,2,1956,1,7,__NA__,2,1,__NA__,2,1,6,__NA__,1,1,3,2,1,__NA__,1,5,1,97,1,26
152209686,1,6,1,1,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1977,1,7,__NA__,2,3,__NA__,5,1,1,__NA__,2,1,2,2,2,__NA__,99,5,1,12,1,51
152210337,1,6,2,6,1,1,1,6,1,5,2,1,4,1,5,3,2,4,2,1942,1,7,__NA__,2,1,__NA__,3,1,5,__NA__,2,2,6,6,2,__NA__,99,5,1,7,1,36
152210604,1,6,2,5,1,1,1,5,1,1,2,1,4,2,5,2,1,4,2,1981,1,7,__NA__,2,1,__NA__,3,1,1,__NA__,2,4,6,7,11,__NA__,99,4,1,97,1,42
152212879,1,6,1,2,1,1,1,3,1,3,2,1,4,2,4,2,1,4,2,1954,2,7,__NA__,2,1,__NA__,3,1,5,__NA__,2,3,6,6,2,__NA__,99,3,1,97,1,26
152214655,1,6,2,1,1,1,1,5,1,3,2,1,4,2,5,2,1,4,2,1938,2,7,__NA__,2,1,__NA__,2,1,5,__NA__,1,1,2,2,1,__NA__,4,4,1,4,1,53
152215261,1,6,6,3,3,6,3,3,6,1,2,1,4,2,5,2,1,4,2,1952,1,6,__NA__,2,1,__NA__,2,4,6,__NA__,2,2,5,8,1,__NA__,2,4,3,2,1,18
152218932,1,8,1,1,4,1,2,4,1,1,2,1,4,2,5,2,1,4,3,1955,2,7,__NA__,2,1,__NA__,2,1,7,__NA__,1,2,5,5,1,__NA__,1,5,1,11,1,37
152222466,1,5,2,4,1,1,1,4,5,4,2,1,1,5,2,2,1,1,3,1958,1,6,__NA__,2,1,__NA__,4,1,1,__NA__,2,1,2,1,2,__NA__,99,5,1,11,1,6
152243697,1,5,4,4,1,1,3,6,1,4,2,1,4,2,5,2,1,4,2,1943,1,7,__NA__,2,1,__NA__,5,1,5,__NA__,2,2,4,6,1,__NA__,4,4,1,97,1,27
152249240,1,6,5,1,1,1,1,6,1,6,2,1,4,2,5,2,1,4,2,1949,1,7,__NA__,2,1,__NA__,5,1,5,__NA__,1,1,7,1,1,__NA__,1,4,1,97,1,12
152252502,1,4,1,1,1,5,3,3,3,1,2,3,8,8,8,3,2,2,3,1949,2,6,__NA__,2,1,__NA__,1,4,6,__NA__,1,1,1,2,1,__NA__,10,6,4,1,2,13
152252656,1,1,2,1,1,2,1,5,1,3,2,1,4,2,5,2,1,4,2,1957,2,7,__NA__,2,1,__NA__,5,1,1,__NA__,2,1,3,1,2,__NA__,99,5,1,11,1,48
152252677,1,6,4,5,1,1,2,5,1,4,2,1,4,2,5,2,1,4,2,1950,1,7,__NA__,2,1,__NA__,2,3,1,__NA__,2,4,6,6,1,__NA__,2,5,1,5,1,31
152252773,1,6,1,6,1,1,1,6,1,6,2,1,4,2,1,2,1,2,2,1950,1,7,__NA__,2,1,__NA__,2,4,6,__NA__,2,2,3,3,1,__NA__,1,5,1,7,1,19
152252819,1,6,1,3,1,1,1,6,1,2,2,1,4,2,2,2,1,4,2,1954,1,7,__NA__,2,1,__NA__,3,3,1,__NA__,2,2,5,1,1,__NA__,8,5,1,9,1,47
152261175,4,6,1,5,5,5,2,6,2,1,2,1,4,2,5,2,1,4,2,1943,1,6,__NA__,2,1,__NA__,6,1,5,__NA__,2,4,6,7,11,__NA__,99,4,1,8,1,6
152263060,5,6,5,5,1,2,3,5,2,5,2,1,4,2,5,2,1,4,2,1946,1,7,__NA__,2,1,__NA__,5,3,1,__NA__,2,1,5,2,2,__NA__,99,5,1,10,1,1
152264407,1,6,3,1,1,1,1,6,1,4,2,1,4,2,5,2,1,4,2,1966,1,7,__NA__,2,1,__NA__,5,1,1,__NA__,1,1,2,1,1,__NA__,3,5,1,9,1,42
152266714,1,1,1,1,1,1,1,6,1,5,2,1,4,2,5,8,1,8,2,1960,2,7,__NA__,2,1,__NA__,2,3,1,__NA__,2,1,2,1,12,__NA__,3,5,1,3,1,25
152269786,1,6,4,6,1,1,1,6,1,6,2,1,4,2,5,2,1,4,3,1954,1,7,__NA__,2,1,__NA__,2,1,1,__NA__,2,3,4,6,2,__NA__,99,5,1,9,1,25
152273439,1,6,3,4,1,1,1,6,1,2,2,1,4,2,5,2,1,4,2,1949,1,7,__NA__,2,1,__NA__,2,1,5,__NA__,2,2,5,1,2,__NA__,99,5,1,5,1,13
152277429,1,6,5,5,1,1,1,5,2,1,2,1,4,2,5,2,1,2,2,1940,1,7,__NA__,2,6,__NA__,2,1,1,__NA__,2,2,5,6,11,__NA__,99,4,1,7,1,18
152277516,4,6,1,1,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1939,1,7,__NA__,2,4,__NA__,5,1,5,__NA__,2,2,6,7,11,__NA__,99,5,1,97,1,6
152281284,3,5,6,4,1,1,1,4,1,1,8,2,4,2,8,2,1,8,8,1956,2,7,__NA__,2,1,__NA__,2,2,7,__NA__,2,3,5,6,1,__NA__,9,4,1,97,1,25
152282990,2,6,2,1,1,4,2,5,4,2,1,2,2,1,4,2,2,4,2,1967,1,6,__NA__,2,1,__NA__,5,1,1,__NA__,1,1,1,3,1,__NA__,1,4,2,9,1,37
152284705,2,6,3,3,3,1,2,6,3,2,2,1,4,2,5,2,1,4,2,1957,1,7,__NA__,2,1,__NA__,6,1,2,__NA__,1,1,1,1,3,__NA__,99,4,1,3,1,12
152285744,1,6,2,2,1,2,2,4,2,4,2,1,4,2,8,2,1,2,2,1944,1,6,__NA__,2,1,__NA__,2,1,1,__NA__,2,2,1,2,11,__NA__,12,4,1,4,1,56
152290408,1,6,1,4,1,1,1,6,1,4,2,1,4,2,5,1,1,1,3,1972,1,7,__NA__,2,1,__NA__,3,5,6,__NA__,2,4,5,6,11,__NA__,99,4,2,97,1,4
152291168,1,6,1,1,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1926,1,7,__NA__,2,1,__NA__,5,4,5,__NA__,1,1,2,2,1,__NA__,2,4,1,97,1,13
152296207,4,4,4,4,1,3,3,6,2,5,2,1,4,2,5,2,2,4,2,1941,1,7,__NA__,2,1,__NA__,5,1,5,__NA__,2,1,2,3,2,__NA__,99,4,2,5,1,26
152296907,1,6,2,3,1,1,1,6,1,1,2,1,4,2,5,2,1,2,2,1952,1,7,__NA__,2,3,__NA__,3,1,1,__NA__,2,4,6,7,12,__NA__,99,4,1,7,1,6
152296913,1,5,1,5,1,3,1,6,1,6,2,2,4,2,5,2,2,4,2,1969,1,7,__NA__,2,1,__NA__,2,5,6,__NA__,2,2,4,5,1,__NA__,1,5,1,5,1,13
152302431,1,6,1,1,1,1,3,6,1,4,2,1,4,2,5,3,1,4,2,1940,1,7,__NA__,2,1,__NA__,5,1,5,__NA__,2,1,2,2,3,__NA__,99,4,1,11,1,6
152302472,2,5,6,5,6,6,2,4,5,4,1,1,1,5,2,2,2,2,3,1946,1,6,__NA__,2,1,__NA__,3,6,1,__NA__,2,1,4,2,2,__NA__,99,4,1,9,1,19
152307952,1,6,6,4,1,1,1,5,1,3,2,1,4,2,2,2,1,4,2,1967,1,6,__NA__,2,1,__NA__,2,2,2,__NA__,2,3,5,8,11,__NA__,99,4,2,97,1,6
152314867,1,6,1,1,1,1,1,6,1,6,2,1,4,2,5,2,1,1,2,1957,1,7,__NA__,2,1,__NA__,3,6,9,__NA__,2,2,5,1,1,__NA__,3,5,1,7,1,48
152316699,1,6,1,1,1,2,1,6,1,5,2,1,4,2,5,2,1,4,2,1947,1,7,__NA__,2,1,__NA__,6,1,1,__NA__,1,1,2,3,1,__NA__,3,4,1,11,1,48
152320344,6,6,6,6,1,1,1,6,1,3,2,1,4,2,5,2,1,4,2,1962,1,6,__NA__,2,1,__NA__,5,1,1,__NA__,2,2,4,4,2,__NA__,99,5,1,13,1,6
152322677,2,5,2,2,1,2,1,6,1,2,2,1,4,2,4,2,1,4,2,1959,1,7,__NA__,2,6,__NA__,5,1,1,__NA__,1,1,2,1,1,__NA__,3,4,2,10,1,33
152322682,4,2,1,1,1,1,1,5,2,1,2,1,4,2,5,8,1,4,2,1944,1,7,__NA__,2,7,__NA__,3,1,5,__NA__,1,1,2,1,1,__NA__,3,4,1,9,1,48
152332698,1,6,1,1,1,1,1,6,1,1,2,1,4,2,5,2,1,4,2,1953,1,7,__NA__,2,1,__NA__,6,1,1,__NA__,1,2,4,2,1,__NA__,1,5,1,97,1,48
152344139,2,5,5,4,2,2,3,6,2,3,2,1,4,2,5,2,2,4,2,1954,1,7,__NA__,2,1,__NA__,4,1,1,__NA__,1,1,1,1,1,__NA__,3,5,1,6,1,46
152352048,3,6,1,1,1,1,3,4,2,5,8,8,8,8,4,2,1,8,8,1969,2,7,__NA__,2,1,__NA__,1,3,6,__NA__,2,1,5,7,1,__NA__,2,5,1,1,1,27
152355026,2,6,5,1,1,2,2,5,2,2,1,2,4,2,5,2,1,4,2,1949,2,7,__NA__,2,1,__NA__,1,5,2,__NA__,1,1,6,2,1,__NA__,3,4,1,2,1,41
152356785,6,5,3,4,1,1,1,6,1,1,2,1,4,2,5,2,1,1,2,1949,2,7,__NA__,2,7,__NA__,3,1,2,__NA__,2,1,2,1,2,__NA__,99,5,1,97,1,29
